ts,open,close,session
1784152800,717.71,718.05,post
1784156400,717.98,717.408,post
1784188800,714.42,713.68,pre
1784192400,713.83,715.6,pre
1784196000,715.6977,713.83,pre
1784199600,713.795,712.1917,pre
1784203200,712.23,710.56,pre
1784206800,710.77,712.08,pre
1784208600,712.0,712.47,regular
1784212200,712.475,710.595,regular
1784215800,710.585,707.96,regular
1784219400,707.97,708.74,regular
1784223000,708.79,707.21,regular
1784226600,707.1,704.29,regular
1784230200,704.29,706.02,regular
1784232000,705.97,705.15,post
1784235600,705.125,705.475,post
1784239200,705.45,704.07,post
1784242800,704.0607,702.94,post
1784275200,693.48,691.6,pre
1784278800,691.6677,693.5899,pre
1784282400,693.648,695.56,pre
1784286000,695.68,695.2,pre
1784289600,695.37,693.17,pre
1784293200,693.25,691.44,pre
1784295000,691.63,697.0299,regular
1784298600,697.055,695.045,regular
1784302200,695.135,699.0,regular
1784305800,698.98,702.0,regular
1784309400,701.99,697.52,regular
1784313000,697.5,696.09,regular
1784316600,696.12,695.3,regular
1784318400,695.33,695.495,post
1784322000,695.45,694.61,post
1784325600,694.649,694.8,post
1784329200,694.765,693.76,post
1784534400,698.92,698.78,pre
1784538000,698.808,698.8985,pre
1784541600,698.75,700.1487,pre
1784545200,700.0982,701.12,pre
1784548800,701.095,701.95,pre
1784552400,702.0,702.02,pre
1784554200,702.26,701.895,regular
1784557800,701.88,701.54,regular
1784561400,701.5405,703.1874,regular
1784565000,703.26,700.153,regular
1784568600,700.16,699.9347,regular
1784572200,699.95,697.68,regular
1784575800,697.71,695.99,regular
1784577600,695.99,695.82,post
1784581200,695.86,696.1,post
1784584800,696.1,694.43,post
1784588400,694.41,695.86,post
1784620800,704.21,705.17,pre
1784624400,705.2987,705.25,pre
1784628000,705.27,705.435,pre
1784631600,705.4782,704.4,pre
1784635200,704.252,704.51,pre
1784638800,704.49,706.5,pre
1784640600,706.68,706.23,regular
1784644200,706.22,708.69,regular
1784647800,708.66,708.83,regular
1784651400,708.85,709.315,regular
1784655000,709.33,709.16,regular
1784658600,709.15,708.39,regular
1784662200,708.42,708.95,regular
1784664000,708.93,708.4,post
1784667600,708.405,709.125,post
1784671200,709.05,707.985,post
1784674800,707.96,708.62,post
1784707200,702.83,703.89,pre
1784710800,703.8882,704.5,pre
1784714400,704.46,705.28,pre
1784718000,705.388,703.96,pre
1784721600,703.92,702.06,pre
1784725200,702.1,703.52,pre
1784727000,703.64,706.7099,regular
1784730600,706.69,709.23,regular
1784734200,709.24,708.9025,regular
1784737800,708.9,708.7698,regular
1784741400,708.715,707.13,regular
1784745000,707.1201,707.5004,regular
1784748600,707.5,705.27,regular
1784750400,705.27,705.434,post
1784754000,705.515,704.08,post
1784757600,704.2,703.12,post
1784761200,703.155,704.78,post
1784793600,701.228,702.63,pre
1784797200,702.6782,703.6415,pre
1784800800,703.6982,702.6815,pre
1784804400,702.778,701.315,pre
1784808000,701.23,698.4,pre
1784811600,698.24,694.77,pre
1784813400,694.64,695.14,regular
1784817000,695.015,688.63,regular
1784820600,688.63,694.42,regular
1784824200,694.39,693.1399,regular
1784827800,693.0,691.17,regular
1784831400,691.14,691.28,regular
1784835000,691.33,691.92,regular
1784836800,692.05,691.96,post
1784840400,695.095,693.85,post
1784844000,693.85,694.8,post
1784847600,694.8,693.54,post
1784880000,692.3667,692.49,pre
1784883600,692.4177,693.738,pre
1784887200,693.7007,693.67,pre
1784890800,693.618,692.96,pre
1784894400,692.985,694.04,pre
1784898000,694.0477,690.45,pre
1784899800,690.25,686.88,regular
1784903400,686.9064,689.4975,regular
1784907000,689.5,691.113,regular
1784910600,691.03,689.79,regular
1784914200,689.81,685.485,regular
1784917800,685.5175,683.47,regular
1784921400,683.48,684.22,regular
1784923200,684.23,684.7603,post
1784926800,684.892,684.72,post
1784930400,684.7195,684.228,post
1784934000,684.228,683.964,post
1785139200,693.49,694.9,pre
1785142800,694.9082,695.04,pre
1785146400,695.0,695.24,pre
1785150000,695.3185,693.14,pre
1785153600,693.23,693.18,pre
1785157200,693.188,691.709,pre
1785159000,691.72,679.46,regular
1785162600,679.46,679.12,regular
1785166200,679.22,681.095,regular
1785169800,681.11,677.39,regular
1785173400,677.39,679.34,regular
1785177000,679.36,683.28,regular
1785180600,683.3499,682.06,regular
1785182400,682.11,682.36,post
1785186000,682.4408,682.7654,post
1785189600,682.8,680.68,post
1785193200,680.63,681.33,post
1785225600,676.007,677.6,pre
1785229200,677.7,677.88,pre
1785232800,677.8694,676.75,pre
1785236400,676.8385,674.76,pre
1785240000,674.7,677.82,pre
1785243600,677.808,676.4,pre
1785245400,676.19,670.37,regular
1785249000,670.39,676.64,regular
1785252600,676.63,677.3047,regular
1785256200,677.359,677.4,regular
1785259800,677.375,675.645,regular
1785263400,675.68,677.91,regular
1785267000,677.95,675.5,regular
