ts,open,close,session
1758205800,237.565,238.19,regular
1758209400,238.21,237.94,regular
1758213000,237.95,237.88,regular
1758216600,237.87,237.8018,regular
1758220200,237.81,237.45,regular
1758223800,237.455,237.85,regular
1758225600,237.91,238.0046,post
1758229200,238.02,238.13,post
1758232800,238.13,238.18,post
1758236400,238.18,238.151,post
1758268800,238.38,238.56,pre
1758272400,238.46,239.7,pre
1758276000,239.7,239.66,pre
1758279600,239.66,239.59,pre
1758283200,239.57,240.93,pre
1758286800,240.81,241.22,pre
1758288600,241.175,241.15,regular
1758292200,241.15,242.28,regular
1758295800,242.2737,244.52,regular
1758299400,244.5125,245.2438,regular
1758303000,245.24,245.4885,regular
1758306600,245.485,245.61,regular
1758310200,245.6,245.29,regular
1758312000,245.28,245.49,post
1758315600,245.4899,245.4845,post
1758319200,245.55,245.6966,post
1758322800,245.66,245.6899,post
1758528000,245.83,246.33,pre
1758531600,246.34,246.53,pre
1758535200,246.56,247.26,pre
1758538800,247.3,246.63,pre
1758542400,246.62,247.26,pre
1758546000,247.39,248.3,pre
1758547800,248.34,252.6716,regular
1758551400,252.66,255.7898,regular
1758555000,255.77,253.72,regular
1758558600,253.73,254.5929,regular
1758562200,254.58,255.24,regular
1758565800,255.245,255.79,regular
1758569400,255.805,256.09,regular
1758571200,256.13,256.41,post
1758574800,256.35,256.45,post
1758634200,256.5,256.6173,regular
1758637800,256.61,256.1,regular
1758641400,256.13,255.7269,regular
1758645000,255.7201,254.67,regular
1758648600,254.66,254.64,regular
1758652200,254.64,254.1699,regular
1758655800,254.16,254.53,regular
1758657600,254.43,254.31,post
1758661200,254.35,254.26,post
1758664800,254.26,254.36,post
1758668400,254.35,254.17,post
1758700800,254.15,254.21,pre
1758704400,254.21,254.75,pre
1758708000,254.7,254.45,pre
1758711600,254.43,254.7,pre
1758715200,254.71,255.16,pre
1758718800,255.201,255.25,pre
1758720600,255.0,252.622,regular
1758724200,252.625,252.12,regular
1758727800,252.12,252.165,regular
1758731400,252.1714,251.49,regular
1758735000,251.515,251.765,regular
1758738600,251.75,251.39,regular
1758742200,251.39,252.24,regular
1758744000,252.2,252.31,post
1758747600,252.32,252.34,post
